,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
0,0.21701720356941223,0.8685666918754578,0.6077542901039124,0.11765869706869125,0.9566832184791565,0.7416796088218689
1,0.12807635962963104,0.9049786925315857,0.7401817440986633,0.09874448925256729,0.9623841047286987,0.7785152196884155
2,0.1197335422039032,0.9075092077255249,0.754492998123169,0.09020833671092987,0.9648514986038208,0.7835716605186462
3,0.11487530171871185,0.9086785316467285,0.762561559677124,0.09027349948883057,0.9648633003234863,0.7865304350852966
4,0.10921473056077957,0.910462498664856,0.7706872820854187,0.08669108897447586,0.9657665491104126,0.7985162138938904
5,0.10967423766851425,0.910254716873169,0.7708069682121277,0.08950284868478775,0.9646601676940918,0.8037848472595215
6,0.10644865036010742,0.9111323356628418,0.7764111757278442,0.08908265829086304,0.9656417369842529,0.7943055033683777
7,0.10490663349628448,0.911669909954071,0.7774392366409302,0.08984517306089401,0.9643436074256897,0.7860822081565857
